name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Propionibacteriales	85009	order	0	1	0	0.0
Streptomycetales	85011	order	0	3	0	0.0
Frankiales	85013	order	0	1	0	0.0
Nocardioidaceae	85015	family	0	2	0	0.0
Cellulomonadaceae	85016	family	0	1	0	0.0
Microbacteriaceae	85023	family	0	2	1	0.0
Pseudarthrobacter chlorophenolicus	85085	species	4980870	24	21	0.0
Mannheimia varigena	85404	species	2201818	29	20	0.0
Bosea	85413	genus	0	3	0	0.0
Thauera sp. MZ1T	85643	species	4574586	36	19	0.0
[Bacillus] selenitireducens	85683	species	3592487	50	19	0.0
Achromobacter xylosoxidans	85698	species	15300294	356	179	0.0
Bartonella tribocorum	85701	species	2636792	19	10	0.0
Thermacetogenium phaeum	85874	species	2939057	16	12	0.0
Chlamydia pecorum	85991	species	1105923	11	10	0.0
endosymbiont of Acanthamoeba sp. UWC8	86106	species	1615277	31	23	0.0
Syntrophothermus lipocalidus	86170	species	2405559	11	6	0.0
Saccharophagus degradans	86304	species	5057531	24	17	0.0
Methanoculleus sp. MAB1	86622	species	2859299	6	2	0.0
Mycoplasma dispar	86660	species	2150259	27	20	0.0
Bacillus flexus	86664	species	4104242	123	65	0.0
Bacillus halodurans	86665	species	4202352	16	13	0.0
Aerococcus christensenii	87541	species	1634920	20	8	0.0
Burkholderia multivorans	87883	species	15803734	176	119	0.0
Treponema primitia	88058	species	4059867	20	14	0.0
Caulobacter segnis	88688	species	4655544	37	28	0.0
Lactobacillus acidipiscis	89059	species	2607423	43	23	0.0
Corynebacterium terpenotabidum	89154	species	2751233	9	4	0.0
Ruegeria pomeroyi	89184	species	4601048	25	19	0.0
Cytophagaceae	89373	family	0	1	0	0.0
Hymenobacter	89966	genus	0	1	0	0.0
Oligella urethralis	90245	species	2511315	11	9	0.0
Xanthomonas gardneri	90270	species	11041650	84	35	0.0
Staphylococcaceae	90964	family	0	8	0	0.0
Bacilli	91061	class	0	9	0	0.0
Enterobacterales	91347	order	0	15	0	0.0
Candidatus Paracaedibacter acanthamoebae	91604	species	2485110	20	13	0.0
Candidatus Portiera aleyrodidarum	91844	species	710427	22	10	0.0
Asaia bogorensis	91915	species	3198265	13	10	0.0
Thiomicrospira aerophila	92245	species	2158359	8	6	0.0
Streptomyces malaysiensis	92644	species	10744231	63	22	0.0
Herbaspirillum frisingense	92645	species	5445269	41	23	0.0
[Brevibacterium] flavum	92706	species	3339820	21	1	0.0
Parachlamydiaceae	92713	family	0	1	0	0.0
Ketogulonicigenium vulgare	92945	species	5302341	24	18	0.0
Ketogulonicigenium robustum	92947	species	2713835	21	18	0.0
Sphingomonas koreensis	93064	species	4819238	29	20	0.0
Pandoraea	93217	genus	0	3	0	0.0
Pandoraea apista	93218	species	27664360	45	32	0.0
Pandoraea norimbergensis	93219	species	6167370	45	33	0.0
Pandoraea pnomenusa	93220	species	13701639	60	40	0.0
Pandoraea pulmonicola	93221	species	5867621	46	28	0.0
Pandoraea sputorum	93222	species	11486120	47	32	0.0
Edwardsiella hoshinae	93378	species	3811650	33	17	0.0
Fervidobacterium pennivorans	93466	species	2114116	20	15	0.0
Thermotoga petrophila	93929	species	1823511	10	1	0.0
Thermotoga naphthophila	93930	species	1809823	12	2	0.0
Shewanella japonica	93973	species	4975677	17	17	0.0
Shewanella sp. ANA-3	94122	species	5251146	21	11	0.0
Ramlibacter tataouinensis	94132	species	4493411	75	46	0.0
Dyadobacter fermentans	94254	species	6967790	40	33	0.0
Bordetella petrii	94624	species	5287950	53	44	0.0
Desulfurococcus amylolyticus	94694	species	1374669	6	6	0.0
Burkholderia stabilis	95485	species	16249051	98	36	0.0
Burkholderia cenocepacia	95486	species	19387935	339	118	0.0
Legionella fallonii	96230	species	4434890	31	22	0.0
Flavobacterium psychrophilum	96345	species	5532609	42	37	0.0
Thauera chlorobenzoica	96773	species	3735506	32	18	0.0
Vitreoscilla sp. C1	96942	species	2610419	32	26	0.0
Halobacteriovorax marinus	97084	species	3415572	63	37	0.0
Ferroplasma acidarmanus	97393	species	1935211	33	7	0.0
Acetomicrobium mobile	97477	species	2160700	18	12	0.0
Lactobacillus mucosae	97478	species	2434610	231	98	0.0
Bacillus sp. OxB-1	98228	species	3594618	23	18	0.0
Calothrix sp. PCC 7507	99598	species	7023215	40	28	0.0
Onion yellows phytoplasma	100379	species	853092	22	10	0.0
Chloroherpeton thalassium	100716	species	3293456	21	17	0.0
Wolbachia endosymbiont of Onchocerca ochengi	100901	species	957990	16	0	0.0
Methanomethylovorans	101191	genus	0	8	0	0.0
Methanomethylovorans hollandica	101192	species	2714013	69	56	0.0
Aequorivita sublithincola	101385	species	3520671	37	29	0.0
Candidatus Blochmannia pennsylvanicus	101534	species	791654	42	14	0.0
Pseudomonas alcaliphila	101564	species	5340293	38	16	0.0
Burkholderia ubonensis	101571	species	22281372	188	85	0.0
Collinsella	102106	genus	0	1	0	0.0
Stanieria cyanosphaera	102116	species	5544990	49	36	0.0
Desulfotomaculum gibsoniae	102134	species	4855529	36	31	0.0
Streptococcus infantarius	102684	species	1913271	21	6	0.0
Nostoc sp. PCC 7120	103690	species	7211789	47	34	0.0
Saccharothrix espanaensis	103731	species	9360653	73	46	0.0
Rhodococcus pyridinivorans	103816	species	5447203	26	6	0.0
Bordetella hinzii	103855	species	14686667	44	26	0.0
Pseudomonas frederiksbergensis	104087	species	18923076	100	51	0.0
Acetobacter tropicalis	104102	species	4139662	19	12	0.0
Serratia sp. ATCC 39006	104623	species	9943513	30	19	0.0
Ralstonia mannitolilytica	105219	species	9915295	61	31	0.0
Methylibium petroleiphilum	105560	species	4643639	41	29	0.0
Frankia casuarinae	106370	species	5433628	50	35	0.0
Cupriavidus	106589	genus	0	6	0	0.0
Cupriavidus necator	106590	species	7948767	92	66	0.0
Ensifer adhaerens	106592	species	7267502	43	27	0.0
Thioalkalivibrio versutus	106634	species	2969361	8	3	0.0
Acinetobacter bereziniae	106648	species	4509124	40	30	0.0
Acinetobacter nosocomialis	106654	species	12206785	54	26	0.0
Tenacibaculum maritimum	107401	species	3435971	36	28	0.0
Opitutus terrae	107709	species	5957605	42	33	0.0
Thioalkalivibrio paradoxus	108010	species	3756729	26	15	0.0
Thermoanaerobacter italicus	108150	species	2451061	25	4	0.0
Corynebacterium falsenii	108486	species	2719616	17	12	0.0
Acinetobacter schindleri	108981	species	3268053	42	24	0.0
Rickettsia monacensis	109232	species	1353450	15	8	0.0
Lactobacillus jensenii	109790	species	1672949	31	22	0.0
Thermococcus guaymasensis	110164	species	1920914	6	4	0.0
Sinorhizobium medicae	110321	species	6817576	25	19	0.0
Mycobacterium vanbaalenii	110539	species	6491865	47	30	0.0
Synechococcus sp. CC9605	110662	species	2510659	13	10	0.0
Actinomyces radicidentis	111015	species	3051613	25	16	0.0
Muricauda ruestringensis	111501	species	3842422	31	21	0.0
Leptolyngbya sp. PCC 7376	111781	species	5125950	29	23	0.0
Sulfolobus tokodaii	111955	species	2694756	56	49	0.0
Bathymodiolus septemdierum thioautotrophic gill symbiont	113267	species	1469434	12	8	0.0
Geoglobus ahangari	113653	species	1770093	5	3	0.0
Pediococcus inopinatus	114090	species	2312041	45	23	0.0
Candidatus Carsonella ruddii	114186	species	157543	5	0	0.0
Desulfurococcales	114380	order	0	2	0	0.0
Mogibacterium diversum	114527	species	1815831	9	7	0.0
Bradyrhizobium sp. ORS 278	114615	species	7456587	68	43	0.0
Methylobacterium nodulans	114616	species	8839022	47	37	0.0
Halomonas hydrothermalis	115561	species	3933432	23	19	0.0
Bradyrhizobium sp. ORS 285	115808	species	7797098	60	34	0.0
Sphingopyxis alaskensis	117207	species	3373713	29	18	0.0
Flavobacteriia	117743	class	0	2	0	0.0
Sphingobacteriia	117747	class	0	2	0	0.0
Denitrovibrio acetiphilus	118000	species	3222077	23	19	0.0
Methanobacterium congolense	118062	species	2469575	15	15	0.0
Oscillatoria acuminata	118323	species	7804270	37	31	0.0
Deinococcales	118964	order	0	2	0	0.0
Burkholderiaceae	119060	family	0	11	0	0.0
Aerococcus sanguinicola	119206	species	2033849	16	10	0.0
Cupriavidus metallidurans	119219	species	6933230	70	51	0.0
Pseudothermotoga thermarum	119394	species	2039943	10	9	0.0
Syntrophobacter fumaroxidans	119484	species	4990251	27	18	0.0
Bacillus sonorensis	119858	species	4832293	109	62	0.0
Marinomonas mediterranea	119864	species	4684316	23	19	0.0
Sphingobium cloacae	120107	species	4547566	35	23	0.0
Brucella pinnipedialis	120576	species	3365148	7	0	0.0
Brucella ceti	120577	species	3278034	7	0	0.0
Roseiflexus castenholzii	120962	species	5723298	47	27	0.0
Pseudarthrobacter sulfonivorans	121292	species	5056151	29	21	0.0
Pannonibacter phragmitetus	121719	species	5669701	29	18	0.0
Pectobacterium	122277	genus	0	6	0	0.0
Thermococcus sp. P6	122420	species	1522818	4	4	0.0
Bordetella trematum	123899	species	8806998	122	106	0.0
Providencia alcalifaciens	126385	species	3990106	47	37	0.0
Thermotoga sp. RQ7	126738	species	1851618	11	2	0.0
Thermotoga sp. RQ2	126740	species	1877693	9	0	0.0
Stenotrophomonas acidaminiphila	128780	species	7799161	74	51	0.0
Erysipelotrichaceae	128827	family	0	1	0	0.0
Aerococcus urinaehominis	128944	species	1831400	31	16	0.0
Geobacillus	129337	genus	0	10	8	0.0
Geobacillus subterraneus	129338	species	3474426	32	17	0.0
Carboxydothermus hydrogenoformans	129958	species	2401520	19	14	0.0
Kineococcus radiotolerans	131568	species	4956672	28	19	0.0
Desulfomicrobium orale	132132	species	2783374	11	8	0.0
Rhodococcus jostii	132919	species	9702737	43	19	0.0
Exiguobacterium antarcticum	132920	species	2815863	13	9	0.0
Caldilinea aerophila	133453	species	5144873	40	37	0.0
Nitrosococcus halophilus	133539	species	4145260	15	6	0.0
Leisingera methylohalidivorans	133924	species	4650996	17	13	0.0
Olsenella	133925	genus	0	2	0	0.0
Olsenella uli	133926	species	2051896	7	4	0.0
secondary endosymbiont of Heteropsylla cubana	134287	species	1121596	30	20	0.0
Paraburkholderia fungorum	134537	species	9058983	37	27	0.0
Mycobacterium goodii	134601	species	7105933	59	40	0.0
Opitutaceae	134623	family	0	1	0	0.0
Actinoplanes sp. SE50/110	134676	species	18480017	64	0	0.0
Ureaplasma parvum	134821	species	1287735	23	15	0.0
Nocardia soli	134962	species	7310115	37	29	0.0
Nocardia cyriacigeorgica	135487	species	6328641	78	52	0.0
Idiomarina loihiensis	135577	species	2839538	22	8	0.0
Chromatiales	135613	order	0	1	0	0.0
Xanthomonadales	135614	order	0	6	0	0.0
Oceanospirillales	135619	order	0	2	0	0.0
Pseudomonadaceae	135621	family	0	16	0	0.0
Alteromonadales	135622	order	0	4	0	0.0
Vibrionales	135623	order	0	1	0	0.0
Aeromonadales	135624	order	0	2	0	0.0
Bacillus endophyticus	135735	species	5313985	61	46	0.0
Thermocrinis albus	136094	species	1500577	3	1	0.0
Mycoplasma haemocanis	136241	species	919992	7	7	0.0
Leuconostoc kimchii	136609	species	2101787	28	15	0.0
Corynebacterium testudinoris	136857	species	2721226	8	6	0.0
Weissella cibaria	137591	species	14485431	180	160	0.0
Candidatus Hamiltonella defensa	138072	species	1739504	30	22	0.0
Blastococcus saxobsidens	138336	species	4875340	29	19	0.0
Helicobacter cetorum	138563	species	1903950	22	16	0.0
Mesoplasma lactucae	138853	species	1674858	10	8	0.0
Isoptericola variabilis	139208	species	3307740	24	15	0.0
Oleiphilus messinensis	141451	species	6379281	33	24	0.0
Prauserella	142577	genus	0	1	0	0.0
Desulfitobacterium metallireducens	142877	species	3176073	16	14	0.0
Filifactor alocis	143361	species	1931012	29	20	0.0
[Eubacterium] sulci	143393	species	1739380	18	12	0.0
Methanothermobacter wolfeii	145261	species	1686891	11	7	0.0
Methanothermobacter thermautotrophicus	145262	species	1751377	5	1	0.0
Methanothermobacter marburgensis	145263	species	1639135	8	4	0.0
Rathayibacter toxicus	145458	species	4674320	10	5	0.0
Bacteriovorax	146784	genus	0	2	0	0.0
Thermosynechococcus elongatus	146786	species	2593857	10	5	0.0
Halorhabdus utahensis	146826	species	3116795	15	9	0.0
Corynebacterium simulans	146827	species	5336673	14	8	0.0
Salinibacter ruber	146919	species	3710123	16	11	0.0
Streptomyces parvulus	146923	species	7766531	56	30	0.0
Azospira oryzae	146939	species	3806980	19	10	0.0
Thermobispora	147067	genus	0	1	0	0.0
Thiomicrospira cyclica	147268	species	1932455	8	7	0.0
Paracoccus yeei	147645	species	9449832	46	30	0.0
Carnobacterium inhibens	147709	species	2497115	47	26	0.0
Paraburkholderia phymatum	148447	species	8676562	45	27	0.0
Sulfuricurvum kujiense	148813	species	2819357	11	10	0.0
Lactobacillus kunkeei	148814	species	1614522	24	12	0.0
Massilia	149698	genus	0	1	0	0.0
Marinitoga piezophila	149715	species	2244793	51	9	0.0
Streptococcus lutetiensis	150055	species	1975547	24	5	0.0
Vibrio antiquarius	150340	species	5089025	15	5	0.0
Treponema azotonutricium	150829	species	3855671	20	16	0.0
Pseudopedobacter saltans	151895	species	4635236	48	39	0.0
Chloroflexus aggregans	152260	species	4684931	30	12	0.0
Pseudoalteromonas issachenkonii	152297	species	8264159	37	4	0.0
Lactobacillus parabuchneri	152331	species	2726576	30	16	0.0
Burkholderia ambifaria	152480	species	11349840	85	52	0.0
Burkholderia dolosa	152500	species	6409095	46	10	0.0
Sphingomonas melonis	152682	species	3925065	45	22	0.0
Corynebacterium efficiens	152794	species	3219505	8	7	0.0
Kozakia baliensis	153496	species	6599181	24	15	0.0
Nitrosomonas sp. AL212	153948	species	3337023	27	18	0.0
Cellvibrio japonicus	155077	species	4576573	26	18	0.0
Staphylococcus lutrae	155085	species	2533115	62	36	0.0
Bacillus toyonensis	155322	species	5025419	51	7	0.0
Methanothermococcus okinawensis	155863	species	1677455	43	24	0.0
Caulobacter vibrioides	155892	species	6821615	51	34	0.0
Acaryochloris marina	155978	species	8361599	43	29	0.0
Corynebacterium imitans	156978	species	5130927	17	13	0.0
[Mannheimia] succiniciproducens	157673	species	2314078	17	11	0.0
Kushneria marisflavi	157779	species	3667185	15	8	0.0
Pseudomonas parafulva	157782	species	9778402	50	26	0.0
Pseudomonas cremoricolorata	157783	species	4780403	31	19	0.0
Chromohalobacter salexigens	158080	species	3696649	20	15	0.0
Hahella chejuensis	158327	species	7215267	29	17	0.0
Novosphingobium resinovorum	158500	species	6918128	46	27	0.0
Bifidobacterium scardovii	158787	species	3158347	18	12	0.0
Cedecea neteri	158822	species	19970488	159	86	0.0
Enterobacter hormaechei	158836	species	10085880	140	35	0.0
Megamonas hypermegale	158847	species	2230342	33	28	0.0
Collimonas fungivorans	158899	species	5393313	76	56	0.0
Roseibacterium elongatum	159346	species	3555109	19	14	0.0
Paenibacillus terrae	159743	species	6083395	33	25	0.0
Ignicoccus hospitalis	160233	species	1297538	6	5	0.0
Corynebacterium casei	160386	species	3132213	14	12	0.0
Acidihalobacter prosperus	160660	species	3566941	18	16	0.0
Raoultella	160674	genus	0	3	0	0.0
Sphingomonas wittichii	160791	species	5915246	54	40	0.0
Paenibacillus borealis	160799	species	8156808	43	18	0.0
Acidithiobacillus ferrivorans	160808	species	3207552	11	8	0.0
Planococcus antarcticus	161360	species	3804624	62	27	0.0
Pseudoalteromonas phenolica	161398	species	4868993	33	29	0.0
Anaeromyxobacter	161492	genus	0	1	0	0.0
Anaeromyxobacter dehalogenans	161493	species	5021404	60	32	0.0
Corynebacterium kroppenstedtii	161879	species	2446804	9	7	0.0
Corynebacterium phocae	161895	species	2791883	7	5	0.0
Corynebacterium camporealensis	161896	species	4901839	8	6	0.0
Corynebacterium singulare	161899	species	2830519	10	7	0.0
Paenibacillus naphthalenovorans	162209	species	5200139	32	21	0.0
Peptoniphilus	162289	genus	0	1	0	0.0
Microbacterium hominis	162426	species	3624793	14	10	0.0
Thermococcus cleftensis	163003	species	1950313	7	7	0.0
Wolbachia endosymbiont of Drosophila melanogaster	163164	species	1267782	17	1	0.0
Virgibacillus necropolis	163877	species	4337422	70	53	0.0
Streptomyces puniciscabiei	164348	species	9698948	49	38	0.0
Vulcanisaeta distributa	164451	species	2374137	16	13	0.0
Blattabacterium punctulatus	164514	species	609561	14	9	0.0
Mycobacterium sp. MCS	164756	species	5920523	28	0	0.0
Mycobacterium sp. JLS	164757	species	6048425	38	9	0.0
Weissella koreensis	165096	species	1489241	36	22	0.0
Sphingobium	165695	genus	0	1	0	0.0
Sphingopyxis	165697	genus	0	2	0	0.0
Synechococcus sp. WH 8109	166314	species	2111515	7	5	0.0
Thermobaculum terrenum	166501	species	3101581	10	7	0.0
Pseudoalteromonas translucida	166935	species	4147593	21	5	0.0
Ilyobacter polytropus	167642	species	3132314	31	23	0.0
Anaerolinea thermophila	167964	species	3532378	23	20	0.0
uncultured Termite group 1 bacterium	167965	species	1148570	9	2	0.0
Candidatus Ishikawaella capsulata	168169	species	754729	19	11	0.0
Laribacter hongkongensis	168471	species	3296800	27	17	0.0
Hydrogenobaculum	168657	genus	0	5	0	0.0
Salinispora	168694	genus	0	1	0	0.0
Salinispora tropica	168695	species	5183331	30	23	0.0
Salinispora arenicola	168697	species	5786361	27	18	0.0
Geobacillus lituanicus	169283	species	3499511	26	13	0.0
Corynebacterium aurimucosum	169292	species	2819226	11	9	0.0
Paraburkholderia hospita	169430	species	11527706	79	30	0.0
Clostridium saccharobutylicum	169679	species	12691757	122	91	0.0
Paenibacillus stellifer	169760	species	5658798	33	25	0.0
Staphylococcus pettenkoferi	170573	species	2502360	57	28	0.0
Methanosarcina lacustris	170861	species	4139808	28	16	0.0
Mycoplasma cynos	171284	species	998123	23	16	0.0
Tistrella mobilis	171437	species	6512983	66	47	0.0
Bacteroidales	171549	order	0	1	0	0.0
Mycoplasma ovis	171632	species	702511	11	10	0.0
Thermodesulfatator indicus	171695	species	2322224	34	28	0.0
Elizabethkingia miricola	172045	species	8635530	71	33	0.0
Thermococcus sibiricus	172049	species	1845800	11	9	0.0
Paenibacillus kribbensis	172713	species	5778702	25	17	0.0
Gemmatimonas aurantiaca	173480	species	4636964	26	17	0.0
Candidatus Kuenenia stuttgartiensis	174633	species	4406153	32	26	0.0
Ramlibacter	174951	genus	0	1	0	0.0
Pseudoalteromonas agarivorans	176102	species	4544962	45	22	0.0
Pseudothermotoga lettingae	177758	species	2135342	14	1	0.0
Leptospirillum ferriphilum	178606	species	2368371	6	1	0.0
Alicycliphilus denitrificans	179636	species	4953232	100	86	0.0
Delftia tsuruhatensis	180282	species	7195716	67	26	0.0
Desulfococcus oleovorans	181663	species	3944167	22	15	0.0
Pseudodesulfovibrio aespoeensis	182210	species	3629109	8	5	0.0
Erwinia billingiae	182337	species	5372268	56	32	0.0
Kribbella	182639	genus	0	2	0	0.0
Kribbella flavida	182640	species	7579488	59	47	0.0
Oceanobacillus	182709	genus	0	3	0	0.0
Oceanobacillus iheyensis	182710	species	3745575	83	48	0.0
Deinococcaceae	183710	family	0	1	0	0.0
Thermoprotei	183924	class	0	1	0	0.0
Thermodesulfobium narugense	184064	species	1898865	27	22	0.0
Thermoproteus uzoniensis	184117	species	1936063	9	6	0.0
Corallococcus coralloides	184914	species	10080619	55	42	0.0
Desulfovibrio magneticus	184917	species	5315620	22	16	0.0
Butyrivibrio hungatei	185008	species	3386314	35	26	0.0
Paludibacter propionicigenes	185300	species	3685504	38	27	0.0
Xylanimonas cellulosilytica	186189	species	3831380	21	18	0.0
Marinithermus hydrothermalis	186192	species	2269167	7	4	0.0
Entomoplasmatales	186328	order	0	2	0	0.0
Candidatus Baumannia cicadellinicola	186490	species	1040878	94	73	0.0
Clostridia	186801	class	0	2	0	0.0
Clostridiales	186802	order	0	7	0	0.0
Lachnospiraceae	186803	family	0	1	0	0.0
Eubacteriaceae	186806	family	0	1	0	0.0
Bacillaceae	186817	family	0	22	0	0.0
Planococcaceae	186818	family	0	10	0	0.0
Listeriaceae	186820	family	0	1	0	0.0
Paenibacillaceae	186822	family	0	4	0	0.0
Lactobacillales	186826	order	0	13	0	0.0
Aerococcaceae	186827	family	0	1	0	0.0
Thioalkalivibrio nitratireducens	186931	species	4002350	36	24	0.0
Sneathia amnii	187101	species	1330224	32	28	0.0
Oceanithermus profundus	187137	species	2439291	22	12	0.0
Caldithrix abyssi	187145	species	4978541	36	29	0.0
Methylocystis sp. SC2	187303	species	3773444	25	13	0.0
Labrenzia aggregata	187304	species	6650994	35	8	0.0
Acidaminococcus intestini	187327	species	2487765	11	4	0.0
Pediococcus claussenii	187452	species	2958378	53	25	0.0
